601,MAS597,MAS597,36
602,MAS598,MAS598,36
603,MAS599,MAS599,36
604,MAS600,MAS600,36
605,MAS601,MAS601,36
606,MAS602,MAS602,36
607,MAS603,MAS603,36
608,MAS604,MAS604,36
609,MAS605,MAS605,36
610,MAS606,MAS606,36
611,MAS607,MAS607,36
612,MAS608,MAS608,36
613,MAS609,MAS609,36
614,MAS610,MAS610,37
615,MAS611,MAS611,37
616,MAS612,MAS612,37
617,MAS613,MAS613,37
618,MAS614,MAS614,37
619,MAS615,MAS615,37
620,MAS616,MAS616,37
621,MAS617,MAS617,37
622,MAS618,MAS618,37
623,MAS619,MAS619,37
624,MAS620,MAS620,37
625,MAS621,MAS621,37
626,MAS622,MAS622,37
627,MAS623,MAS623,37
628,MAS624,MAS624,37
629,MAS625,MAS625,37
630,MAS626,MAS626,37
631,MAS627,MAS627,38
632,MAS628,MAS628,38
633,MAS629,MAS629,38
634,MAS630,MAS630,38
635,MAS631,MAS631,38
636,MAS632,MAS632,38
637,MAS633,MAS633,38
638,MAS634,MAS634,38
639,MAS635,MAS635,38
640,MAS636,MAS636,38
641,MAS637,MAS637,38
642,MAS638,MAS638,38
643,MAS639,MAS639,38
644,MAS640,MAS640,38
645,MAS641,MAS641,38
646,MAS642,MAS642,38
647,MAS643,MAS643,38
648,MAS644,MAS644,39
649,MAS645,MAS645,39
650,MAS646,MAS646,39
651,MAS647,MAS647,39
652,MAS648,MAS648,39
653,MAS649,MAS649,39
654,MAS650,MAS650,39
655,MAS651,MAS651,39
656,MAS652,MAS652,39
657,MAS653,MAS653,39
658,MAS654,MAS654,39
659,MAS655,MAS655,39
660,MAS656,MAS656,39
661,MAS657,MAS657,39
662,MAS658,MAS658,39
663,MAS659,MAS659,39
664,MAS660,MAS660,39
665,MAS661,MAS661,32
666,MAS662,MAS662,33
667,MAS663,MAS663,34
668,MAS664,MAS664,35
669,MAS665,MAS665,32
670,MAS666,MAS666,33
671,MAS667,MAS667,34
672,MAS668,MAS668,35
673,MAS669,MAS669,32
674,MAS670,MAS670,33
675,MAS671,MAS671,34
676,MAS672,MAS672,35
677,MAS673,MAS673,32
678,MAS674,MAS674,33
679,MAS675,MAS675,34
680,MAS676,MAS676,35
681,MAS677,MAS677,34
682,MAS678,MAS678,34
683,MAS679,MAS679,34
684,MAS680,MAS680,34
685,MAS681,MAS681,34
686,MAS682,MAS682,34
687,MAS683,MAS683,34
688,MAS684,MAS684,34
689,MAS685,MAS685,34
690,MAS686,MAS686,35
691,MAS687,MAS687,35
692,MAS688,MAS688,35
693,MAS689,MAS689,35
694,MAS690,MAS690,35
695,MAS691,MAS691,35
696,MAS692,MAS692,35
697,MAS693,MAS693,35
698,MAS694,MAS694,35
699,MAS695,MAS695,35
700,MAS696,MAS696,35
701,MAS697,MAS697,35
702,MAS698,MAS698,35
703,MAS699,MAS699,35
704,MAS700,MAS700,35
705,MAS701,MAS701,35
706,MAS702,MAS702,35
707,MAS703,MAS703,36
708,MAS704,MAS704,36
709,MAS705,MAS705,36
710,MAS706,MAS706,36
711,MAS707,MAS707,36
712,MAS708,MAS708,36
713,MAS709,MAS709,36
714,MAS710,MAS710,36
715,MAS711,MAS711,36
716,MAS712,MAS712,36
717,MAS713,MAS713,36
718,MAS714,MAS714,36
719,MAS715,MAS715,36
720,MAS716,MAS716,36
721,MAS717,MAS717,36
722,MAS718,MAS718,36
723,MAS719,MAS719,36
724,MAS720,MAS720,37
725,MAS721,MAS721,37
726,MAS722,MAS722,37
727,MAS723,MAS723,37
728,MAS724,MAS724,37
729,MAS725,MAS725,37
730,MAS726,MAS726,37
731,MAS727,MAS727,37
732,MAS728,MAS728,37
733,MAS729,MAS729,37
734,MAS730,MAS730,37
735,MAS731,MAS731,37
736,MAS732,MAS732,37
737,MAS733,MAS733,37
738,MAS734,MAS734,37
739,MAS735,MAS735,37
740,MAS736,MAS736,37
741,MAS737,MAS737,38
742,MAS738,MAS738,38
743,MAS739,MAS739,38
744,MAS740,MAS740,38
745,MAS741,MAS741,38
746,MAS742,MAS742,38
747,MAS743,MAS743,38
748,MAS744,MAS744,38
749,MAS745,MAS745,38
750,MAS746,MAS746,38
751,MAS747,MAS747,38
752,MAS748,MAS748,38
753,MAS749,MAS749,38
754,MAS750,MAS750,38
755,MAS751,MAS751,38
756,MAS752,MAS752,38
757,MAS753,MAS753,38
758,MAS754,MAS754,39
759,MAS755,MAS755,39
760,MAS756,MAS756,39
761,MAS757,MAS757,39
762,MAS758,MAS758,39
763,MAS759,MAS759,39
764,MAS760,MAS760,39
765,MAS761,MAS761,39
766,MAS762,MAS762,39
767,MAS763,MAS763,39
768,MAS764,MAS764,39
769,MAS765,MAS765,39
770,MAS766,MAS766,39
771,MAS767,MAS767,39
772,MAS768,MAS768,39
773,MAS769,MAS769,39
774,MAS770,MAS770,39
775,MAS771,MAS771,32
776,MAS772,MAS772,33
777,MAS773,MAS773,34
778,MAS774,MAS774,35
779,MAS775,MAS775,32
780,MAS776,MAS776,33
781,MAS777,MAS777,34
782,MAS778,MAS778,35
783,MAS779,MAS779,32
784,MAS780,MAS780,33
785,MAS781,MAS781,34
786,MAS782,MAS782,35
787,MAS783,MAS783,32
788,MAS784,MAS784,33
789,MAS785,MAS785,34
790,MAS786,MAS786,35
791,MAS787,MAS787,34
792,MAS788,MAS788,34
793,MAS789,MAS789,34
794,MAS790,MAS790,34
795,MAS791,MAS791,34
796,MAS792,MAS792,34
797,MAS793,MAS793,34
798,MAS794,MAS794,34
799,MAS795,MAS795,34
800,MAS796,MAS796,35
801,MAS797,MAS797,35
802,MAS798,MAS798,35
803,MAS799,MAS799,35
804,MAS800,MAS800,35
805,MAS801,MAS801,35
806,MAS802,MAS802,35
807,MAS803,MAS803,35
808,MAS804,MAS804,35
809,MAS805,MAS805,35
810,MAS806,MAS806,35
811,MAS807,MAS807,35
812,MAS808,MAS808,35
813,MAS809,MAS809,35
814,MAS810,MAS810,35
815,MAS811,MAS811,35
816,MAS812,MAS812,35
817,MAS813,MAS813,36
818,MAS814,MAS814,36
819,MAS815,MAS815,36
820,MAS816,MAS816,36
821,MAS817,MAS817,36
822,MAS818,MAS818,36
823,MAS819,MAS819,36
824,MAS820,MAS820,36
825,MAS821,MAS821,36
826,MAS822,MAS822,36
827,MAS823,MAS823,36
828,MAS824,MAS824,36
829,MAS825,MAS825,36
830,MAS826,MAS826,36
831,MAS827,MAS827,36
832,MAS828,MAS828,36
833,MAS829,MAS829,36
834,MAS830,MAS830,37
835,MAS831,MAS831,37
836,MAS832,MAS832,37
837,MAS833,MAS833,37
838,MAS834,MAS834,37
839,MAS835,MAS835,37
840,MAS836,MAS836,37
841,MAS837,MAS837,37
842,MAS838,MAS838,37
843,MAS839,MAS839,37
844,MAS840,MAS840,37
845,MAS841,MAS841,37
846,MAS842,MAS842,37
847,MAS843,MAS843,37
848,MAS844,MAS844,37
849,MAS845,MAS845,37
850,MAS846,MAS846,37
851,MAS847,MAS847,38
852,MAS848,MAS848,38
853,MAS849,MAS849,38
854,MAS850,MAS850,38
855,MAS851,MAS851,38
856,MAS852,MAS852,38
857,MAS853,MAS853,38
858,MAS854,MAS854,38
859,MAS855,MAS855,38
860,MAS856,MAS856,38
861,MAS857,MAS857,38
862,MAS858,MAS858,38
863,MAS859,MAS859,38
864,MAS860,MAS860,38
865,MAS861,MAS861,38
866,MAS862,MAS862,38
867,MAS863,MAS863,38
868,MAS864,MAS864,39
869,MAS865,MAS865,39
870,MAS866,MAS866,39
871,MAS867,MAS867,39
872,MAS868,MAS868,39
873,MAS869,MAS869,39
874,MAS870,MAS870,39
875,MAS871,MAS871,39
876,MAS872,MAS872,39
877,MAS873,MAS873,39
878,MAS874,MAS874,39
879,MAS875,MAS875,39
880,MAS876,MAS876,39
881,MAS877,MAS877,39
882,MAS878,MAS878,39
883,MAS879,MAS879,39
884,MAS880,MAS880,39
885,MAS881,MAS881,32
886,MAS882,MAS882,33
887,MAS883,MAS883,34
888,MAS884,MAS884,35
889,MAS885,MAS885,32
890,MAS886,MAS886,33
