2101,MAS2097,MAS2097,34
2102,MAS2098,MAS2098,35
2103,MAS2099,MAS2099,32
2104,MAS2100,MAS2100,33
2105,MAS2101,MAS2101,34
2106,MAS2102,MAS2102,35
2107,MAS2103,MAS2103,32
2108,MAS2104,MAS2104,33
2109,MAS2105,MAS2105,34
2110,MAS2106,MAS2106,35
2111,MAS2107,MAS2107,34
2112,MAS2108,MAS2108,34
2113,MAS2109,MAS2109,34
2114,MAS2110,MAS2110,34
2115,MAS2111,MAS2111,34
2116,MAS2112,MAS2112,34
2117,MAS2113,MAS2113,34
2118,MAS2114,MAS2114,34
2119,MAS2115,MAS2115,34
2120,MAS2116,MAS2116,35
2121,MAS2117,MAS2117,35
2122,MAS2118,MAS2118,35
2123,MAS2119,MAS2119,35
2124,MAS2120,MAS2120,35
2125,MAS2121,MAS2121,35
2126,MAS2122,MAS2122,35
2127,MAS2123,MAS2123,35
2128,MAS2124,MAS2124,35
2129,MAS2125,MAS2125,35
2130,MAS2126,MAS2126,35
2131,MAS2127,MAS2127,35
2132,MAS2128,MAS2128,35
2133,MAS2129,MAS2129,35
2134,MAS2130,MAS2130,35
2135,MAS2131,MAS2131,35
2136,MAS2132,MAS2132,35
2137,MAS2133,MAS2133,36
2138,MAS2134,MAS2134,36
2139,MAS2135,MAS2135,36
2140,MAS2136,MAS2136,36
2141,MAS2137,MAS2137,36
2142,MAS2138,MAS2138,36
2143,MAS2139,MAS2139,36
2144,MAS2140,MAS2140,36
2145,MAS2141,MAS2141,36
2146,MAS2142,MAS2142,36
2147,MAS2143,MAS2143,36
2148,MAS2144,MAS2144,36
2149,MAS2145,MAS2145,36
2150,MAS2146,MAS2146,36
2151,MAS2147,MAS2147,36
2152,MAS2148,MAS2148,36
2153,MAS2149,MAS2149,36
2154,MAS2150,MAS2150,37
2155,MAS2151,MAS2151,37
2156,MAS2152,MAS2152,37
2157,MAS2153,MAS2153,37
2158,MAS2154,MAS2154,37
2159,MAS2155,MAS2155,37
2160,MAS2156,MAS2156,37
2161,MAS2157,MAS2157,37
2162,MAS2158,MAS2158,37
2163,MAS2159,MAS2159,37
2164,MAS2160,MAS2160,37
2165,MAS2161,MAS2161,37
2166,MAS2162,MAS2162,37
2167,MAS2163,MAS2163,37
2168,MAS2164,MAS2164,37
2169,MAS2165,MAS2165,37
2170,MAS2166,MAS2166,37
2171,MAS2167,MAS2167,38
2172,MAS2168,MAS2168,38
2173,MAS2169,MAS2169,38
2174,MAS2170,MAS2170,38
2175,MAS2171,MAS2171,38
2176,MAS2172,MAS2172,38
2177,MAS2173,MAS2173,38
2178,MAS2174,MAS2174,38
2179,MAS2175,MAS2175,38
2180,MAS2176,MAS2176,38
2181,MAS2177,MAS2177,38
2182,MAS2178,MAS2178,38
2183,MAS2179,MAS2179,38
2184,MAS2180,MAS2180,38
2185,MAS2181,MAS2181,38
2186,MAS2182,MAS2182,38
2187,MAS2183,MAS2183,38
2188,MAS2184,MAS2184,39
2189,MAS2185,MAS2185,39
2190,MAS2186,MAS2186,39
2191,MAS2187,MAS2187,39
2192,MAS2188,MAS2188,39
2193,MAS2189,MAS2189,39
2194,MAS2190,MAS2190,39
2195,MAS2191,MAS2191,39
2196,MAS2192,MAS2192,39
2197,MAS2193,MAS2193,39
2198,MAS2194,MAS2194,39
2199,MAS2195,MAS2195,39
2200,MAS2196,MAS2196,39
2201,MAS2197,MAS2197,39
2202,MAS2198,MAS2198,39
2203,MAS2199,MAS2199,39
2204,MAS2200,MAS2200,39
2205,MAS2201,MAS2201,32
2206,MAS2202,MAS2202,33
2207,MAS2203,MAS2203,34
2208,MAS2204,MAS2204,35
