1201,MAS1197,MAS1197,39
1202,MAS1198,MAS1198,39
1203,MAS1199,MAS1199,39
1204,MAS1200,MAS1200,39
1205,MAS1201,MAS1201,39
1206,MAS1202,MAS1202,39
1207,MAS1203,MAS1203,39
1208,MAS1204,MAS1204,39
1209,MAS1205,MAS1205,39
1210,MAS1206,MAS1206,39
1211,MAS1207,MAS1207,39
1212,MAS1208,MAS1208,39
1213,MAS1209,MAS1209,39
1214,MAS1210,MAS1210,39
1215,MAS1211,MAS1211,32
1216,MAS1212,MAS1212,33
1217,MAS1213,MAS1213,34
1218,MAS1214,MAS1214,35
1219,MAS1215,MAS1215,32
1220,MAS1216,MAS1216,33
1221,MAS1217,MAS1217,34
1222,MAS1218,MAS1218,35
1223,MAS1219,MAS1219,32
1224,MAS1220,MAS1220,33
1225,MAS1221,MAS1221,34
1226,MAS1222,MAS1222,35
1227,MAS1223,MAS1223,32
1228,MAS1224,MAS1224,33
1229,MAS1225,MAS1225,34
1230,MAS1226,MAS1226,35
1231,MAS1227,MAS1227,34
1232,MAS1228,MAS1228,34
1233,MAS1229,MAS1229,34
1234,MAS1230,MAS1230,34
1235,MAS1231,MAS1231,34
1236,MAS1232,MAS1232,34
1237,MAS1233,MAS1233,34
1238,MAS1234,MAS1234,34
1239,MAS1235,MAS1235,34
1240,MAS1236,MAS1236,35
1241,MAS1237,MAS1237,35
1242,MAS1238,MAS1238,35
1243,MAS1239,MAS1239,35
1244,MAS1240,MAS1240,35
1245,MAS1241,MAS1241,35
1246,MAS1242,MAS1242,35
1247,MAS1243,MAS1243,35
1248,MAS1244,MAS1244,35
1249,MAS1245,MAS1245,35
1250,MAS1246,MAS1246,35
1251,MAS1247,MAS1247,35
1252,MAS1248,MAS1248,35
1253,MAS1249,MAS1249,35
1254,MAS1250,MAS1250,35
1255,MAS1251,MAS1251,35
1256,MAS1252,MAS1252,35
1257,MAS1253,MAS1253,36
1258,MAS1254,MAS1254,36
1259,MAS1255,MAS1255,36
1260,MAS1256,MAS1256,36
1261,MAS1257,MAS1257,36
1262,MAS1258,MAS1258,36
1263,MAS1259,MAS1259,36
1264,MAS1260,MAS1260,36
1265,MAS1261,MAS1261,36
1266,MAS1262,MAS1262,36
1267,MAS1263,MAS1263,36
1268,MAS1264,MAS1264,36
1269,MAS1265,MAS1265,36
1270,MAS1266,MAS1266,36
1271,MAS1267,MAS1267,36
1272,MAS1268,MAS1268,36
1273,MAS1269,MAS1269,36
1274,MAS1270,MAS1270,37
1275,MAS1271,MAS1271,37
1276,MAS1272,MAS1272,37
1277,MAS1273,MAS1273,37
1278,MAS1274,MAS1274,37
1279,MAS1275,MAS1275,37
1280,MAS1276,MAS1276,37
1281,MAS1277,MAS1277,37
1282,MAS1278,MAS1278,37
1283,MAS1279,MAS1279,37
1284,MAS1280,MAS1280,37
1285,MAS1281,MAS1281,37
1286,MAS1282,MAS1282,37
1287,MAS1283,MAS1283,37
1288,MAS1284,MAS1284,37
1289,MAS1285,MAS1285,37
1290,MAS1286,MAS1286,37
1291,MAS1287,MAS1287,38
1292,MAS1288,MAS1288,38
1293,MAS1289,MAS1289,38
1294,MAS1290,MAS1290,38
1295,MAS1291,MAS1291,38
1296,MAS1292,MAS1292,38
1297,MAS1293,MAS1293,38
1298,MAS1294,MAS1294,38
1299,MAS1295,MAS1295,38
1300,MAS1296,MAS1296,38
1301,MAS1297,MAS1297,38
1302,MAS1298,MAS1298,38
1303,MAS1299,MAS1299,38
1304,MAS1300,MAS1300,38
1305,MAS1301,MAS1301,38
1306,MAS1302,MAS1302,38
1307,MAS1303,MAS1303,38
1308,MAS1304,MAS1304,39
1309,MAS1305,MAS1305,39
1310,MAS1306,MAS1306,39
1311,MAS1307,MAS1307,39
1312,MAS1308,MAS1308,39
1313,MAS1309,MAS1309,39
1314,MAS1310,MAS1310,39
1315,MAS1311,MAS1311,39
1316,MAS1312,MAS1312,39
1317,MAS1313,MAS1313,39
1318,MAS1314,MAS1314,39
1319,MAS1315,MAS1315,39
1320,MAS1316,MAS1316,39
1321,MAS1317,MAS1317,39
1322,MAS1318,MAS1318,39
1323,MAS1319,MAS1319,39
1324,MAS1320,MAS1320,39
1325,MAS1321,MAS1321,32
1326,MAS1322,MAS1322,33
1327,MAS1323,MAS1323,34
1328,MAS1324,MAS1324,35
1329,MAS1325,MAS1325,32
1330,MAS1326,MAS1326,33
1331,MAS1327,MAS1327,34
1332,MAS1328,MAS1328,35
1333,MAS1329,MAS1329,32
1334,MAS1330,MAS1330,33
1335,MAS1331,MAS1331,34
1336,MAS1332,MAS1332,35
1337,MAS1333,MAS1333,32
1338,MAS1334,MAS1334,33
1339,MAS1335,MAS1335,34
1340,MAS1336,MAS1336,35
1341,MAS1337,MAS1337,34
1342,MAS1338,MAS1338,34
1343,MAS1339,MAS1339,34
1344,MAS1340,MAS1340,34
1345,MAS1341,MAS1341,34
1346,MAS1342,MAS1342,34
1347,MAS1343,MAS1343,34
1348,MAS1344,MAS1344,34
1349,MAS1345,MAS1345,34
1350,MAS1346,MAS1346,35
