1801,MAS1797,MAS1797,35
1802,MAS1798,MAS1798,35
1803,MAS1799,MAS1799,35
1804,MAS1800,MAS1800,35
1805,MAS1801,MAS1801,35
1806,MAS1802,MAS1802,35
1807,MAS1803,MAS1803,36
1808,MAS1804,MAS1804,36
1809,MAS1805,MAS1805,36
1810,MAS1806,MAS1806,36
1811,MAS1807,MAS1807,36
1812,MAS1808,MAS1808,36
1813,MAS1809,MAS1809,36
1814,MAS1810,MAS1810,36
1815,MAS1811,MAS1811,36
1816,MAS1812,MAS1812,36
1817,MAS1813,MAS1813,36
1818,MAS1814,MAS1814,36
1819,MAS1815,MAS1815,36
1820,MAS1816,MAS1816,36
1821,MAS1817,MAS1817,36
1822,MAS1818,MAS1818,36
1823,MAS1819,MAS1819,36
1824,MAS1820,MAS1820,37
1825,MAS1821,MAS1821,37
1826,MAS1822,MAS1822,37
1827,MAS1823,MAS1823,37
1828,MAS1824,MAS1824,37
1829,MAS1825,MAS1825,37
1830,MAS1826,MAS1826,37
1831,MAS1827,MAS1827,37
1832,MAS1828,MAS1828,37
1833,MAS1829,MAS1829,37
1834,MAS1830,MAS1830,37
1835,MAS1831,MAS1831,37
1836,MAS1832,MAS1832,37
1837,MAS1833,MAS1833,37
1838,MAS1834,MAS1834,37
1839,MAS1835,MAS1835,37
1840,MAS1836,MAS1836,37
1841,MAS1837,MAS1837,38
1842,MAS1838,MAS1838,38
1843,MAS1839,MAS1839,38
1844,MAS1840,MAS1840,38
1845,MAS1841,MAS1841,38
1846,MAS1842,MAS1842,38
1847,MAS1843,MAS1843,38
1848,MAS1844,MAS1844,38
1849,MAS1845,MAS1845,38
1850,MAS1846,MAS1846,38
1851,MAS1847,MAS1847,38
1852,MAS1848,MAS1848,38
1853,MAS1849,MAS1849,38
1854,MAS1850,MAS1850,38
1855,MAS1851,MAS1851,38
1856,MAS1852,MAS1852,38
1857,MAS1853,MAS1853,38
1858,MAS1854,MAS1854,39
1859,MAS1855,MAS1855,39
1860,MAS1856,MAS1856,39
1861,MAS1857,MAS1857,39
1862,MAS1858,MAS1858,39
1863,MAS1859,MAS1859,39
1864,MAS1860,MAS1860,39
1865,MAS1861,MAS1861,39
1866,MAS1862,MAS1862,39
1867,MAS1863,MAS1863,39
1868,MAS1864,MAS1864,39
1869,MAS1865,MAS1865,39
1870,MAS1866,MAS1866,39
1871,MAS1867,MAS1867,39
1872,MAS1868,MAS1868,39
1873,MAS1869,MAS1869,39
1874,MAS1870,MAS1870,39
1875,MAS1871,MAS1871,32
1876,MAS1872,MAS1872,33
1877,MAS1873,MAS1873,34
1878,MAS1874,MAS1874,35
1879,MAS1875,MAS1875,32
1880,MAS1876,MAS1876,33
1881,MAS1877,MAS1877,34
1882,MAS1878,MAS1878,35
1883,MAS1879,MAS1879,32
1884,MAS1880,MAS1880,33
1885,MAS1881,MAS1881,34
1886,MAS1882,MAS1882,35
1887,MAS1883,MAS1883,32
1888,MAS1884,MAS1884,33
1889,MAS1885,MAS1885,34
1890,MAS1886,MAS1886,35
1891,MAS1887,MAS1887,34
1892,MAS1888,MAS1888,34
1893,MAS1889,MAS1889,34
1894,MAS1890,MAS1890,34
1895,MAS1891,MAS1891,34
1896,MAS1892,MAS1892,34
1897,MAS1893,MAS1893,34
1898,MAS1894,MAS1894,34
1899,MAS1895,MAS1895,34
1900,MAS1896,MAS1896,35
1901,MAS1897,MAS1897,35
1902,MAS1898,MAS1898,35
1903,MAS1899,MAS1899,35
1904,MAS1900,MAS1900,35
1905,MAS1901,MAS1901,35
1906,MAS1902,MAS1902,35
1907,MAS1903,MAS1903,35
1908,MAS1904,MAS1904,35
1909,MAS1905,MAS1905,35
1910,MAS1906,MAS1906,35
1911,MAS1907,MAS1907,35
1912,MAS1908,MAS1908,35
1913,MAS1909,MAS1909,35
1914,MAS1910,MAS1910,35
1915,MAS1911,MAS1911,35
1916,MAS1912,MAS1912,35
1917,MAS1913,MAS1913,36
1918,MAS1914,MAS1914,36
1919,MAS1915,MAS1915,36
1920,MAS1916,MAS1916,36
1921,MAS1917,MAS1917,36
1922,MAS1918,MAS1918,36
1923,MAS1919,MAS1919,36
1924,MAS1920,MAS1920,36
1925,MAS1921,MAS1921,36
1926,MAS1922,MAS1922,36
1927,MAS1923,MAS1923,36
1928,MAS1924,MAS1924,36
1929,MAS1925,MAS1925,36
1930,MAS1926,MAS1926,36
1931,MAS1927,MAS1927,36
1932,MAS1928,MAS1928,36
1933,MAS1929,MAS1929,36
1934,MAS1930,MAS1930,37
1935,MAS1931,MAS1931,37
1936,MAS1932,MAS1932,37
1937,MAS1933,MAS1933,37
1938,MAS1934,MAS1934,37
1939,MAS1935,MAS1935,37
1940,MAS1936,MAS1936,37
1941,MAS1937,MAS1937,37
1942,MAS1938,MAS1938,37
1943,MAS1939,MAS1939,37
1944,MAS1940,MAS1940,37
1945,MAS1941,MAS1941,37
1946,MAS1942,MAS1942,37
1947,MAS1943,MAS1943,37
1948,MAS1944,MAS1944,37
1949,MAS1945,MAS1945,37
1950,MAS1946,MAS1946,37
1951,MAS1947,MAS1947,38
1952,MAS1948,MAS1948,38
1953,MAS1949,MAS1949,38
1954,MAS1950,MAS1950,38
1955,MAS1951,MAS1951,38
1956,MAS1952,MAS1952,38
1957,MAS1953,MAS1953,38
1958,MAS1954,MAS1954,38
1959,MAS1955,MAS1955,38
1960,MAS1956,MAS1956,38
1961,MAS1957,MAS1957,38
1962,MAS1958,MAS1958,38
1963,MAS1959,MAS1959,38
1964,MAS1960,MAS1960,38
1965,MAS1961,MAS1961,38
1966,MAS1962,MAS1962,38
1967,MAS1963,MAS1963,38
1968,MAS1964,MAS1964,39
1969,MAS1965,MAS1965,39
1970,MAS1966,MAS1966,39
1971,MAS1967,MAS1967,39
1972,MAS1968,MAS1968,39
1973,MAS1969,MAS1969,39
1974,MAS1970,MAS1970,39
1975,MAS1971,MAS1971,39
1976,MAS1972,MAS1972,39
1977,MAS1973,MAS1973,39
1978,MAS1974,MAS1974,39
1979,MAS1975,MAS1975,39
1980,MAS1976,MAS1976,39
1981,MAS1977,MAS1977,39
1982,MAS1978,MAS1978,39
1983,MAS1979,MAS1979,39
1984,MAS1980,MAS1980,39
1985,MAS1981,MAS1981,32
1986,MAS1982,MAS1982,33
1987,MAS1983,MAS1983,34
1988,MAS1984,MAS1984,35
1989,MAS1985,MAS1985,32
1990,MAS1986,MAS1986,33
1991,MAS1987,MAS1987,34
