301,MAS297,MAS297,38
302,MAS298,MAS298,38
303,MAS299,MAS299,38
304,MAS300,MAS300,38
305,MAS301,MAS301,38
306,MAS302,MAS302,38
307,MAS303,MAS303,38
308,MAS304,MAS304,38
309,MAS305,MAS305,38
310,MAS306,MAS306,38
311,MAS307,MAS307,38
312,MAS308,MAS308,38
313,MAS309,MAS309,38
314,MAS310,MAS310,38
315,MAS311,MAS311,38
316,MAS312,MAS312,38
317,MAS313,MAS313,38
318,MAS314,MAS314,39
319,MAS315,MAS315,39
320,MAS316,MAS316,39
321,MAS317,MAS317,39
322,MAS318,MAS318,39
323,MAS319,MAS319,39
324,MAS320,MAS320,39
325,MAS321,MAS321,39
326,MAS322,MAS322,39
327,MAS323,MAS323,39
328,MAS324,MAS324,39
329,MAS325,MAS325,39
330,MAS326,MAS326,39
331,MAS327,MAS327,39
332,MAS328,MAS328,39
333,MAS329,MAS329,39
334,MAS330,MAS330,39
335,MAS331,MAS331,32
336,MAS332,MAS332,33
337,MAS333,MAS333,34
338,MAS334,MAS334,35
339,MAS335,MAS335,32
340,MAS336,MAS336,33
341,MAS337,MAS337,34
342,MAS338,MAS338,35
343,MAS339,MAS339,32
344,MAS340,MAS340,33
345,MAS341,MAS341,34
346,MAS342,MAS342,35
347,MAS343,MAS343,32
348,MAS344,MAS344,33
349,MAS345,MAS345,34
350,MAS346,MAS346,35
351,MAS347,MAS347,34
352,MAS348,MAS348,34
353,MAS349,MAS349,34
354,MAS350,MAS350,34
355,MAS351,MAS351,34
356,MAS352,MAS352,34
357,MAS353,MAS353,34
358,MAS354,MAS354,34
359,MAS355,MAS355,34
360,MAS356,MAS356,35
361,MAS357,MAS357,35
362,MAS358,MAS358,35
363,MAS359,MAS359,35
364,MAS360,MAS360,35
365,MAS361,MAS361,35
366,MAS362,MAS362,35
367,MAS363,MAS363,35
368,MAS364,MAS364,35
369,MAS365,MAS365,35
370,MAS366,MAS366,35
371,MAS367,MAS367,35
372,MAS368,MAS368,35
373,MAS369,MAS369,35
374,MAS370,MAS370,35
375,MAS371,MAS371,35
376,MAS372,MAS372,35
377,MAS373,MAS373,36
378,MAS374,MAS374,36
379,MAS375,MAS375,36
380,MAS376,MAS376,36
381,MAS377,MAS377,36
382,MAS378,MAS378,36
383,MAS379,MAS379,36
384,MAS380,MAS380,36
385,MAS381,MAS381,36
386,MAS382,MAS382,36
387,MAS383,MAS383,36
388,MAS384,MAS384,36
389,MAS385,MAS385,36
390,MAS386,MAS386,36
391,MAS387,MAS387,36
392,MAS388,MAS388,36
393,MAS389,MAS389,36
394,MAS390,MAS390,37
395,MAS391,MAS391,37
396,MAS392,MAS392,37
397,MAS393,MAS393,37
398,MAS394,MAS394,37
399,MAS395,MAS395,37
400,MAS396,MAS396,37
401,MAS397,MAS397,37
402,MAS398,MAS398,37
403,MAS399,MAS399,37
404,MAS400,MAS400,37
405,MAS401,MAS401,37
406,MAS402,MAS402,37
407,MAS403,MAS403,37
408,MAS404,MAS404,37
409,MAS405,MAS405,37
410,MAS406,MAS406,37
411,MAS407,MAS407,38
412,MAS408,MAS408,38
413,MAS409,MAS409,38
414,MAS410,MAS410,38
415,MAS411,MAS411,38
416,MAS412,MAS412,38
417,MAS413,MAS413,38
418,MAS414,MAS414,38
419,MAS415,MAS415,38
420,MAS416,MAS416,38
421,MAS417,MAS417,38
422,MAS418,MAS418,38
423,MAS419,MAS419,38
424,MAS420,MAS420,38
425,MAS421,MAS421,38
426,MAS422,MAS422,38
427,MAS423,MAS423,38
428,MAS424,MAS424,39
429,MAS425,MAS425,39
430,MAS426,MAS426,39
431,MAS427,MAS427,39
432,MAS428,MAS428,39
433,MAS429,MAS429,39
434,MAS430,MAS430,39
435,MAS431,MAS431,39
436,MAS432,MAS432,39
437,MAS433,MAS433,39
438,MAS434,MAS434,39
439,MAS435,MAS435,39
440,MAS436,MAS436,39
441,MAS437,MAS437,39
442,MAS438,MAS438,39
443,MAS439,MAS439,39
444,MAS440,MAS440,39
445,MAS441,MAS441,32
446,MAS442,MAS442,33
447,MAS443,MAS443,34
448,MAS444,MAS444,35
449,MAS445,MAS445,32
450,MAS446,MAS446,33
451,MAS447,MAS447,34
452,MAS448,MAS448,35
453,MAS449,MAS449,32
454,MAS450,MAS450,33
455,MAS451,MAS451,34
456,MAS452,MAS452,35
457,MAS453,MAS453,32
458,MAS454,MAS454,33
459,MAS455,MAS455,34
460,MAS456,MAS456,35
461,MAS457,MAS457,34
462,MAS458,MAS458,34
463,MAS459,MAS459,34
464,MAS460,MAS460,34
465,MAS461,MAS461,34
466,MAS462,MAS462,34
467,MAS463,MAS463,34
468,MAS464,MAS464,34
469,MAS465,MAS465,34
470,MAS466,MAS466,35
471,MAS467,MAS467,35
472,MAS468,MAS468,35
473,MAS469,MAS469,35
474,MAS470,MAS470,35
475,MAS471,MAS471,35
476,MAS472,MAS472,35
477,MAS473,MAS473,35
478,MAS474,MAS474,35
479,MAS475,MAS475,35
480,MAS476,MAS476,35
481,MAS477,MAS477,35
482,MAS478,MAS478,35
483,MAS479,MAS479,35
484,MAS480,MAS480,35
485,MAS481,MAS481,35
486,MAS482,MAS482,35
487,MAS483,MAS483,36
488,MAS484,MAS484,36
489,MAS485,MAS485,36
490,MAS486,MAS486,36
491,MAS487,MAS487,36
492,MAS488,MAS488,36
493,MAS489,MAS489,36
494,MAS490,MAS490,36
495,MAS491,MAS491,36
496,MAS492,MAS492,36
497,MAS493,MAS493,36
498,MAS494,MAS494,36
499,MAS495,MAS495,36
500,MAS496,MAS496,36
501,MAS497,MAS497,36
